season,week_num,celebrity_name,week_avg_score,est_fan_vote_mu,final_status,eliminated_week,sim_score,sim_placement,universe,judge_weight_applied,cum_avg_tech_score,cum_avg_fan_vote,max_rank_this_week,is_simulated_loser
7,6,Brooke Burke,8.666666666666666,0.35582194444529314,Winner,9.0,0.5183219444422462,1,PERCENT,0.5,8.75,0.35582194444529314,7,False
7,6,Cloris Leachman,5.0,0.031171125536578654,Eliminated,6.0,0.12492112553482085,7,PERCENT,0.5,5.833333333333333,0.031171125536578654,7,True
7,6,Cody Linley,7.666666666666667,0.1415530275053509,Eliminated,9.0,0.2853030275026556,3,PERCENT,0.5,7.583333333333333,0.1415530275053509,7,False
7,6,Lance Bass,9.0,0.04559520532255858,Finalist,9.0,0.21434520531939455,4,PERCENT,0.5,7.638888888888888,0.04559520532255858,7,False
7,6,Maurice Greene,7.0,0.325902639449485,Eliminated,8.0,0.4571526394470241,2,PERCENT,0.5,7.25,0.325902639449485,7,False
7,6,Susan Lucci,7.666666666666667,0.062188851083074426,Eliminated,7.0,0.20593885108037915,5,PERCENT,0.5,7.194444444444444,0.062188851083074426,7,False
7,6,Warren Sapp,8.333333333333334,0.037767206657655324,RunnerUp,9.0,0.19401720665472566,6,PERCENT,0.5,7.916666666666667,0.037767206657655324,7,False
7,7,Brooke Burke,10.0,0.00718185621483947,Winner,9.0,0.21126348886373578,3,PERCENT,0.5,8.928571428571429,0.00718185621483947,6,False
7,7,Cody Linley,7.333333333333333,0.318916084659466,Eliminated,9.0,0.46857594860199,2,PERCENT,0.5,7.547619047619048,0.318916084659466,6,False
7,7,Lance Bass,8.333333333333334,0.0038784615332945935,Finalist,9.0,0.1739464887407082,5,PERCENT,0.5,7.738095238095238,0.0038784615332945935,6,False
7,7,Maurice Greene,8.333333333333334,0.026738856805610122,Eliminated,8.0,0.1968068840130237,4,PERCENT,0.5,7.404761904761905,0.026738856805610122,6,False
7,7,Susan Lucci,8.0,0.001719664155648017,Eliminated,7.0,0.16498497027476505,6,PERCENT,0.5,7.30952380952381,0.001719664155648017,6,True
7,7,Warren Sapp,7.0,0.64156507663114,RunnerUp,9.0,0.7844222194853674,1,PERCENT,0.5,7.785714285714286,0.64156507663114,6,False
7,8,Brooke Burke,9.166666666666666,0.07155615318497809,Winner,9.0,0.28724242768970704,5,PERCENT,0.5,8.958333333333332,0.07155615318497809,5,True
7,8,Cody Linley,8.0,0.4931705636010986,Eliminated,9.0,0.6814058577143166,1,PERCENT,0.5,7.604166666666667,0.4931705636010986,5,False
7,8,Lance Bass,8.333333333333334,0.09343082830694079,Finalist,9.0,0.28950925967487623,4,PERCENT,0.5,7.8125,0.09343082830694079,5,False
7,8,Maurice Greene,8.0,0.21315453634497086,Eliminated,8.0,0.4013898304581889,2,PERCENT,0.5,7.479166666666667,0.21315453634497086,5,False
7,8,Warren Sapp,9.0,0.1286879185620131,RunnerUp,9.0,0.34045262443938334,3,PERCENT,0.5,7.9375,0.1286879185620131,5,False
7,9,Brooke Burke,8.166666666666666,0.9595676091327087,Winner,9.0,1.2033487036527948,1,PERCENT,0.5,8.87037037037037,0.9595676091327087,4,False
7,9,Cody Linley,7.666666666666667,0.028715817388453416,Eliminated,9.0,0.25757153877465677,3,PERCENT,0.5,7.611111111111111,0.028715817388453416,4,False
7,9,Lance Bass,9.5,0.006270175807269072,Finalist,9.0,0.28985226535104275,2,PERCENT,0.5,8.0,0.006270175807269072,4,False
7,9,Warren Sapp,8.166666666666666,0.005446397671579336,RunnerUp,9.0,0.24922749219166548,4,PERCENT,0.5,7.962962962962964,0.005446397671579336,4,True
8,1,Belinda Carlisle,5.666666666666667,0.012680838674822203,Eliminated,2.0,-22.0,12,RANK,0.5,5.666666666666667,0.012680838674822203,13,False
8,1,Chuck Wicks,6.666666666666667,0.07367637535738217,Eliminated,8.0,-9.0,4,RANK,0.5,6.666666666666667,0.07367637535738217,13,False
8,1,David Alan Grier,6.333333333333333,0.015605070818086911,Eliminated,5.0,-17.0,9,RANK,0.5,6.333333333333333,0.015605070818086911,13,False
8,1,Denise Richards,6.0,0.019953421726401153,Eliminated,3.0,-16.0,8,RANK,0.5,6.0,0.019953421726401153,13,False
8,1,Gilles Marini,8.0,0.026377733687666764,RunnerUp,10.0,-8.0,3,RANK,0.5,8.0,0.026377733687666764,13,False
8,1,Holly Madison,6.0,0.022669199056004084,Eliminated,4.0,-15.0,7,RANK,0.5,6.0,0.022669199056004084,13,False
8,1,Lawrence Taylor,5.333333333333333,0.031723986121100216,Eliminated,7.0,-17.0,9,RANK,0.5,5.333333333333333,0.031723986121100216,13,False
8,1,Lil' Kim,7.0,0.1188902645642204,Eliminated,9.0,-7.0,2,RANK,0.5,7.0,0.1188902645642204,13,False
8,1,Melissa Rycroft,7.666666666666667,0.017190070548478202,Finalist,10.0,-12.0,6,RANK,0.5,7.666666666666667,0.017190070548478202,13,False
8,1,Shawn Johnson,7.666666666666667,0.33397892015007175,Winner,10.0,-3.0,1,RANK,0.5,7.666666666666667,0.33397892015007175,13,False
8,1,Steve Wozniak,4.333333333333333,0.013806316781311213,Eliminated,4.0,-25.0,13,RANK,0.5,4.333333333333333,0.013806316781311213,13,True
8,1,Steve-O,5.666666666666667,0.2738748396797079,Eliminated,6.0,-11.0,5,RANK,0.5,5.666666666666667,0.2738748396797079,13,False
8,1,Ty Murray,4.666666666666667,0.03957296283474916,Eliminated,10.0,-17.0,9,RANK,0.5,4.666666666666667,0.03957296283474916,13,False
8,2,Belinda Carlisle,6.0,0.00017592221361922066,Eliminated,2.0,-22.0,13,RANK,0.5,5.833333333333334,0.00017592221361922066,13,True
8,2,Chuck Wicks,6.666666666666667,0.0011843486284626081,Eliminated,8.0,-12.0,6,RANK,0.5,6.666666666666667,0.0011843486284626081,13,False
8,2,David Alan Grier,5.666666666666667,0.000806765042916599,Eliminated,5.0,-21.0,12,RANK,0.5,6.0,0.000806765042916599,13,False
8,2,Denise Richards,7.0,0.0008601335799121683,Eliminated,3.0,-14.0,7,RANK,0.5,6.5,0.0008601335799121683,13,False
8,2,Gilles Marini,9.0,0.0011175942356816564,RunnerUp,10.0,-9.0,3,RANK,0.5,8.5,0.0011175942356816564,13,False
8,2,Holly Madison,6.0,0.0005618376301148847,Eliminated,4.0,-20.0,11,RANK,0.5,6.0,0.0005618376301148847,13,False
8,2,Lawrence Taylor,6.666666666666667,0.0014472395345372481,Eliminated,7.0,-11.0,5,RANK,0.5,6.0,0.0014472395345372481,13,False
8,2,Lil' Kim,7.666666666666667,0.002657176942743459,Eliminated,9.0,-8.0,2,RANK,0.5,7.333333333333334,0.002657176942743459,13,False
8,2,Melissa Rycroft,8.666666666666666,0.000486034151574309,Finalist,10.0,-14.0,7,RANK,0.5,8.166666666666666,0.000486034151574309,13,False
8,2,Shawn Johnson,8.0,0.43654758682086375,Winner,10.0,-5.0,1,RANK,0.5,7.833333333333334,0.43654758682086375,13,False
8,2,Steve Wozniak,5.666666666666667,0.0011669777858947683,Eliminated,4.0,-18.0,10,RANK,0.5,5.0,0.0011669777858947683,13,False
8,2,Steve-O,4.666666666666667,0.5430148635319815,Eliminated,6.0,-14.0,7,RANK,0.5,5.166666666666667,0.5430148635319815,13,False
8,2,Ty Murray,6.666666666666667,0.009973519901701873,Eliminated,10.0,-9.0,3,RANK,0.5,5.666666666666667,0.009973519901701873,13,False
8,3,Chuck Wicks,7.666666666666667,0.00343943650325566,Eliminated,8.0,-9.0,3,RANK,0.5,7.0,0.00343943650325566,12,False
8,3,David Alan Grier,8.0,0.0006566769798569768,Eliminated,5.0,-14.0,9,RANK,0.5,6.666666666666667,0.0006566769798569768,12,False
8,3,Denise Richards,5.333333333333333,0.00019296205359339933,Eliminated,3.0,-22.0,12,RANK,0.5,6.111111111111111,0.00019296205359339933,12,True
8,3,Gilles Marini,9.0,0.0011463817668486253,RunnerUp,10.0,-7.0,1,RANK,0.5,8.666666666666666,0.0011463817668486253,12,False
8,3,Holly Madison,5.666666666666667,0.0005640380012509192,Eliminated,4.0,-19.0,11,RANK,0.5,5.888888888888889,0.0005640380012509192,12,False
8,3,Lawrence Taylor,6.666666666666667,0.0009128085204302655,Eliminated,7.0,-15.0,10,RANK,0.5,6.222222222222222,0.0009128085204302655,12,False
8,3,Lil' Kim,8.333333333333334,0.002118161153605036,Eliminated,9.0,-8.0,2,RANK,0.5,7.666666666666667,0.002118161153605036,12,False
8,3,Melissa Rycroft,9.0,0.0004916309547716857,Finalist,10.0,-12.0,6,RANK,0.5,8.444444444444445,0.0004916309547716857,12,False
8,3,Shawn Johnson,9.0,0.0007546436302940298,Winner,10.0,-9.0,3,RANK,0.5,8.222222222222223,0.0007546436302940298,12,False
8,3,Steve Wozniak,3.3333333333333335,0.9766983944024168,Eliminated,4.0,-13.0,7,RANK,0.5,4.444444444444445,0.9766983944024168,12,False
8,3,Steve-O,5.0,0.011524555470089681,Eliminated,6.0,-13.0,7,RANK,0.5,5.111111111111112,0.011524555470089681,12,False
8,3,Ty Murray,7.666666666666667,0.001500310563588652,Eliminated,10.0,-11.0,5,RANK,0.5,6.333333333333333,0.001500310563588652,12,False
8,4,Chuck Wicks,7.333333333333333,0.0009752848224725197,Eliminated,8.0,-13.0,6,RANK,0.5,7.083333333333334,0.0009752848224725197,11,False
8,4,David Alan Grier,7.333333333333333,0.00038826712156557545,Eliminated,5.0,-16.0,9,RANK,0.5,6.833333333333333,0.00038826712156557545,11,False
8,4,Gilles Marini,10.0,0.0010863128941097752,RunnerUp,10.0,-7.0,2,RANK,0.5,9.0,0.0010863128941097752,11,False
8,4,Holly Madison,5.333333333333333,0.00020822780300835898,Eliminated,4.0,-20.0,11,RANK,0.5,5.75,0.00020822780300835898,11,True
8,4,Lawrence Taylor,6.333333333333333,0.0006503243498124718,Eliminated,7.0,-16.0,9,RANK,0.5,6.25,0.0006503243498124718,11,False
8,4,Lil' Kim,9.0,0.0029091958967434185,Eliminated,9.0,-7.0,2,RANK,0.5,8.0,0.0029091958967434185,11,False
8,4,Melissa Rycroft,9.666666666666666,0.0005723076492108115,Finalist,10.0,-11.0,5,RANK,0.5,8.75,0.0005723076492108115,11,False
8,4,Shawn Johnson,8.333333333333334,0.882914700465407,Winner,10.0,-5.0,1,RANK,0.5,8.25,0.882914700465407,11,False
8,4,Steve Wozniak,4.0,0.09999056210589952,Eliminated,4.0,-13.0,6,RANK,0.5,4.333333333333333,0.09999056210589952,11,False
8,4,Steve-O,5.0,0.009042492900634174,Eliminated,6.0,-13.0,6,RANK,0.5,5.083333333333334,0.009042492900634174,11,False
8,4,Ty Murray,8.333333333333334,0.0012623239911460035,Eliminated,10.0,-9.0,4,RANK,0.5,6.833333333333334,0.0012623239911460035,11,False
8,5,Chuck Wicks,7.666666666666667,0.0054353700775534725,Eliminated,8.0,-9.0,4,RANK,0.5,7.2,0.0054353700775534725,9,False
8,5,David Alan Grier,7.333333333333333,0.00030343111752590497,Eliminated,5.0,-15.0,9,RANK,0.5,6.933333333333333,0.00030343111752590497,9,True
8,5,Gilles Marini,9.666666666666666,0.0009006318040618198,RunnerUp,10.0,-8.0,3,RANK,0.5,9.133333333333333,0.0009006318040618198,9,False
8,5,Lawrence Taylor,6.666666666666667,0.02694471671747672,Eliminated,7.0,-11.0,6,RANK,0.5,6.333333333333334,0.02694471671747672,9,False
8,5,Lil' Kim,8.666666666666666,0.003312535034455442,Eliminated,9.0,-7.0,2,RANK,0.5,8.133333333333333,0.003312535034455442,9,False
8,5,Melissa Rycroft,8.333333333333334,0.000889901416737041,Finalist,10.0,-12.0,7,RANK,0.5,8.666666666666668,0.000889901416737041,9,False
8,5,Shawn Johnson,8.666666666666666,0.3082076535178759,Winner,10.0,-4.0,1,RANK,0.5,8.333333333333334,0.3082076535178759,9,False
8,5,Steve-O,6.0,0.6517024072853922,Eliminated,6.0,-10.0,5,RANK,0.5,5.2666666666666675,0.6517024072853922,9,False
8,5,Ty Murray,7.0,0.0023033530289218937,Eliminated,10.0,-13.0,8,RANK,0.5,6.866666666666667,0.0023033530289218937,9,False
8,6,Chuck Wicks,7.666666666666667,0.04611079686840419,Eliminated,8.0,-9.0,4,RANK,0.5,7.277777777777779,0.04611079686840419,8,False
8,6,Gilles Marini,8.666666666666666,0.016629630105914495,RunnerUp,10.0,-10.0,5,RANK,0.5,9.055555555555555,0.016629630105914495,8,False
8,6,Lawrence Taylor,7.333333333333333,0.03274738118019738,Eliminated,7.0,-11.0,6,RANK,0.5,6.5,0.03274738118019738,8,False
8,6,Lil' Kim,9.333333333333334,0.08676250024394068,Eliminated,9.0,-3.0,1,RANK,0.5,8.333333333333334,0.08676250024394068,8,False
8,6,Melissa Rycroft,9.0,0.024736803225648193,Finalist,10.0,-8.0,3,RANK,0.5,8.722222222222223,0.024736803225648193,8,False
8,6,Shawn Johnson,8.666666666666666,0.7036702698609467,Winner,10.0,-4.0,2,RANK,0.5,8.38888888888889,0.7036702698609467,8,False
8,6,Steve-O,5.333333333333333,0.07501770583186186,Eliminated,6.0,-11.0,6,RANK,0.5,5.277777777777778,0.07501770583186186,8,False
8,6,Ty Murray,6.0,0.014324912683085611,Eliminated,10.0,-15.0,8,RANK,0.5,6.722222222222222,0.014324912683085611,8,True
8,7,Chuck Wicks,9.0,0.3269459714440759,Eliminated,8.0,-5.0,2,RANK,0.5,7.523809523809525,0.3269459714440759,7,False
8,7,Gilles Marini,9.0,0.08754765681209208,RunnerUp,10.0,-7.0,3,RANK,0.5,9.047619047619047,0.08754765681209208,7,False
8,7,Lawrence Taylor,7.0,0.03764239063084132,Eliminated,7.0,-13.0,7,RANK,0.5,6.571428571428571,0.03764239063084132,7,True
8,7,Lil' Kim,8.666666666666666,0.0620188715733877,Eliminated,9.0,-10.0,6,RANK,0.5,8.380952380952381,0.0620188715733877,7,False
8,7,Melissa Rycroft,9.666666666666666,0.01659003521967971,Finalist,10.0,-8.0,4,RANK,0.5,8.857142857142858,0.01659003521967971,7,False
8,7,Shawn Johnson,9.333333333333334,0.3273246466653163,Winner,10.0,-3.0,1,RANK,0.5,8.523809523809524,0.3273246466653163,7,False
8,7,Ty Murray,8.0,0.14193042765461086,Eliminated,10.0,-9.0,5,RANK,0.5,6.904761904761905,0.14193042765461086,7,False
8,8,Chuck Wicks,8.5,0.006677555340577595,Eliminated,8.0,-10.0,6,RANK,0.5,7.645833333333334,0.006677555340577595,6,True
8,8,Gilles Marini,9.166666666666666,0.006703421339605148,RunnerUp,10.0,-6.0,3,RANK,0.5,9.0625,0.006703421339605148,6,False
8,8,Lil' Kim,9.333333333333334,0.017175588899154,Eliminated,9.0,-4.0,1,RANK,0.5,8.5,0.017175588899154,6,False
8,8,Melissa Rycroft,7.666666666666667,0.5252969397542445,Finalist,10.0,-7.0,4,RANK,0.5,8.708333333333334,0.5252969397542445,6,False
8,8,Shawn Johnson,8.666666666666666,0.4383882611885524,Winner,10.0,-5.0,2,RANK,0.5,8.541666666666666,0.4383882611885524,6,False
8,8,Ty Murray,8.666666666666666,0.005758233477867599,Eliminated,10.0,-9.0,5,RANK,0.5,7.125,0.005758233477867599,6,False
8,9,Gilles Marini,9.333333333333334,0.02842544472403379,RunnerUp,10.0,-6.0,2,RANK,0.5,9.092592592592592,0.02842544472403379,5,False
8,9,Lil' Kim,8.666666666666666,0.033130487412749945,Eliminated,9.0,-7.0,5,RANK,0.5,8.518518518518519,0.033130487412749945,5,True
8,9,Melissa Rycroft,9.5,0.009607394515737555,Finalist,10.0,-6.0,2,RANK,0.5,8.796296296296298,0.009607394515737555,5,False
8,9,Shawn Johnson,9.333333333333334,0.0477878468103279,Winner,10.0,-4.0,1,RANK,0.5,8.62962962962963,0.0477878468103279,5,False
8,9,Ty Murray,7.666666666666667,0.8810488265371563,Eliminated,10.0,-6.0,2,RANK,0.5,7.185185185185186,0.8810488265371563,5,False
8,10,Gilles Marini,10.0,0.1176256568293323,RunnerUp,10.0,-3.0,1,RANK,0.5,9.183333333333334,0.1176256568293323,3,False
8,10,Melissa Rycroft,9.166666666666666,0.043203286766675154,Finalist,10.0,-7.0,3,RANK,0.5,8.833333333333332,0.043203286766675154,3,True
8,10,Shawn Johnson,9.333333333333334,0.7403594674501213,Winner,10.0,-3.0,1,RANK,0.5,8.7,0.7403594674501213,3,False
8,10,Ty Murray,8.0,0.09881158895386852,Eliminated,10.0,-7.0,3,RANK,0.5,7.2666666666666675,0.09881158895386852,3,True
8,1,Belinda Carlisle,5.666666666666667,0.012680838674822203,Eliminated,2.0,0.08263968641058403,12,PERCENT,0.5,5.666666666666667,0.012680838674822203,13,False
8,1,Chuck Wicks,6.666666666666667,0.07367637535738217,Eliminated,8.0,0.15598090210533727,4,PERCENT,0.5,6.666666666666667,0.07367637535738217,13,False
8,1,David Alan Grier,6.333333333333333,0.015605070818086911,Eliminated,5.0,0.09379437122864424,11,PERCENT,0.5,6.333333333333333,0.015605070818086911,13,False
8,1,Denise Richards,6.0,0.019953421726401153,Eliminated,3.0,0.09402749579956074,10,PERCENT,0.5,6.0,0.019953421726401153,13,False
8,1,Gilles Marini,8.0,0.026377733687666764,RunnerUp,10.0,0.12514316578521287,5,PERCENT,0.5,8.0,0.026377733687666764,13,False
8,1,Holly Madison,6.0,0.022669199056004084,Eliminated,4.0,0.09674327312916367,9,PERCENT,0.5,6.0,0.022669199056004084,13,False
8,1,Lawrence Taylor,5.333333333333333,0.031723986121100216,Eliminated,7.0,0.09756760751946428,7,PERCENT,0.5,5.333333333333333,0.031723986121100216,13,False
8,1,Lil' Kim,7.0,0.1188902645642204,Eliminated,9.0,0.20531001764957324,3,PERCENT,0.5,7.0,0.1188902645642204,13,False
8,1,Melissa Rycroft,7.666666666666667,0.017190070548478202,Finalist,10.0,0.11184027630862656,6,PERCENT,0.5,7.666666666666667,0.017190070548478202,13,False
8,1,Shawn Johnson,7.666666666666667,0.33397892015007175,Winner,10.0,0.42862912591022007,1,PERCENT,0.5,7.666666666666667,0.33397892015007175,13,False
8,1,Steve Wozniak,4.333333333333333,0.013806316781311213,Eliminated,4.0,0.06730425916748202,13,PERCENT,0.5,4.333333333333333,0.013806316781311213,13,True
8,1,Steve-O,5.666666666666667,0.2738748396797079,Eliminated,6.0,0.3438336874154697,2,PERCENT,0.5,5.666666666666667,0.2738748396797079,13,False
8,1,Ty Murray,4.666666666666667,0.03957296283474916,Eliminated,10.0,0.09718613155831773,8,PERCENT,0.5,4.666666666666667,0.03957296283474916,13,False
8,2,Belinda Carlisle,6.0,0.00017592221361922066,Eliminated,2.0,0.06810045051473702,11,PERCENT,0.5,5.833333333333334,0.00017592221361922066,13,False
8,2,Chuck Wicks,6.666666666666667,0.0011843486284626081,Eliminated,8.0,0.07665604674081573,9,PERCENT,0.5,6.666666666666667,0.0011843486284626081,13,False
8,2,David Alan Grier,5.666666666666667,0.000806765042916599,Eliminated,5.0,0.06495770843841676,13,PERCENT,0.5,6.0,0.000806765042916599,13,True
8,2,Denise Richards,7.0,0.0008601335799121683,Eliminated,3.0,0.08010541659788295,7,PERCENT,0.5,6.5,0.0008601335799121683,13,False
8,2,Gilles Marini,9.0,0.0011175942356816564,RunnerUp,10.0,0.10300438668735838,3,PERCENT,0.5,8.5,0.0011175942356816564,13,False
8,2,Holly Madison,6.0,0.0005618376301148847,Eliminated,4.0,0.0684863659312327,10,PERCENT,0.5,6.0,0.0005618376301148847,13,False
8,2,Lawrence Taylor,6.666666666666667,0.0014472395345372481,Eliminated,7.0,0.07691893764689038,8,PERCENT,0.5,6.0,0.0014472395345372481,13,False
8,2,Lil' Kim,7.666666666666667,0.002657176942743459,Eliminated,9.0,0.08944962977194956,5,PERCENT,0.5,7.333333333333334,0.002657176942743459,13,False
8,2,Melissa Rycroft,8.666666666666666,0.000486034151574309,Finalist,10.0,0.09859924169763336,4,PERCENT,0.5,8.166666666666666,0.000486034151574309,13,False
8,2,Shawn Johnson,8.0,0.43654758682086375,Winner,10.0,0.5271136245556876,2,PERCENT,0.5,7.833333333333334,0.43654758682086375,13,False
8,2,Steve Wozniak,5.666666666666667,0.0011669777858947683,Eliminated,4.0,0.06531792118139493,12,PERCENT,0.5,5.0,0.0011669777858947683,13,False
8,2,Steve-O,4.666666666666667,0.5430148635319815,Eliminated,6.0,0.5958450522106287,1,PERCENT,0.5,5.166666666666667,0.5430148635319815,13,False
8,2,Ty Murray,6.666666666666667,0.009973519901701873,Eliminated,10.0,0.085445218014055,6,PERCENT,0.5,5.666666666666667,0.009973519901701873,13,False
8,3,Chuck Wicks,7.666666666666667,0.00343943650325566,Eliminated,8.0,0.09399061760454835,7,PERCENT,0.5,7.0,0.00343943650325566,12,False
8,3,David Alan Grier,8.0,0.0006566769798569768,Eliminated,5.0,0.09514486595511892,6,PERCENT,0.5,6.666666666666667,0.0006566769798569768,12,False
8,3,Denise Richards,5.333333333333333,0.00019296205359339933,Eliminated,3.0,0.06318508803710135,12,PERCENT,0.5,6.111111111111111,0.00019296205359339933,12,True
8,3,Gilles Marini,9.0,0.0011463817668486253,RunnerUp,10.0,0.10744559436401831,2,PERCENT,0.5,8.666666666666666,0.0011463817668486253,12,False
8,3,Holly Madison,5.666666666666667,0.0005640380012509192,Eliminated,4.0,0.06749317185872813,11,PERCENT,0.5,5.888888888888889,0.0005640380012509192,12,False
8,3,Lawrence Taylor,6.666666666666667,0.0009128085204302655,Eliminated,7.0,0.07965296599981522,9,PERCENT,0.5,6.222222222222222,0.0009128085204302655,12,False
8,3,Lil' Kim,8.333333333333334,0.002118161153605036,Eliminated,9.0,0.10054335800283623,5,PERCENT,0.5,7.666666666666667,0.002118161153605036,12,False
8,3,Melissa Rycroft,9.0,0.0004916309547716857,Finalist,10.0,0.10679084355194136,4,PERCENT,0.5,8.444444444444445,0.0004916309547716857,12,False
8,3,Shawn Johnson,9.0,0.0007546436302940298,Winner,10.0,0.1070538562274637,3,PERCENT,0.5,8.222222222222223,0.0007546436302940298,12,False
8,3,Steve Wozniak,3.3333333333333335,0.9766983944024168,Eliminated,4.0,1.0160684731421092,1,PERCENT,0.5,4.444444444444445,0.9766983944024168,12,False
8,3,Steve-O,5.0,0.011524555470089681,Eliminated,6.0,0.0705796735796284,10,PERCENT,0.5,5.111111111111112,0.011524555470089681,12,False
8,3,Ty Murray,7.666666666666667,0.001500310563588652,Eliminated,10.0,0.09205149166488134,8,PERCENT,0.5,6.333333333333333,0.001500310563588652,12,False
8,4,Chuck Wicks,7.333333333333333,0.0009752848224725197,Eliminated,8.0,0.09188437573043645,7,PERCENT,0.5,7.083333333333334,0.0009752848224725197,11,False
8,4,David Alan Grier,7.333333333333333,0.00038826712156557545,Eliminated,5.0,0.09129735802952951,8,PERCENT,0.5,6.833333333333333,0.00038826712156557545,11,False
8,4,Gilles Marini,10.0,0.0010863128941097752,RunnerUp,10.0,0.12505325504133333,3,PERCENT,0.5,9.0,0.0010863128941097752,11,False
8,4,Holly Madison,5.333333333333333,0.00020822780300835898,Eliminated,4.0,0.06632393028152758,11,PERCENT,0.5,5.75,0.00020822780300835898,11,True
8,4,Lawrence Taylor,6.333333333333333,0.0006503243498124718,Eliminated,7.0,0.07916272104305407,9,PERCENT,0.5,6.25,0.0006503243498124718,11,False
8,4,Lil' Kim,9.0,0.0029091958967434185,Eliminated,9.0,0.11447944382924462,5,PERCENT,0.5,8.0,0.0029091958967434185,11,False
8,4,Melissa Rycroft,9.666666666666666,0.0005723076492108115,Finalist,10.0,0.12040701839152691,4,PERCENT,0.5,8.75,0.0005723076492108115,11,False
8,4,Shawn Johnson,8.333333333333334,0.882914700465407,Winner,10.0,0.9862204855880933,1,PERCENT,0.5,8.25,0.882914700465407,11,False
8,4,Steve Wozniak,4.0,0.09999056210589952,Eliminated,4.0,0.14957733896478895,2,PERCENT,0.5,4.333333333333333,0.09999056210589952,11,False
8,4,Steve-O,5.0,0.009042492900634174,Eliminated,6.0,0.07102596397424596,10,PERCENT,0.5,5.083333333333334,0.009042492900634174,11,False
8,4,Ty Murray,8.333333333333334,0.0012623239911460035,Eliminated,10.0,0.10456810911383231,6,PERCENT,0.5,6.833333333333334,0.0012623239911460035,11,False
8,5,Chuck Wicks,7.666666666666667,0.0054353700775534725,Eliminated,8.0,0.11495917959979837,7,PERCENT,0.5,7.2,0.0054353700775534725,9,False
8,5,David Alan Grier,7.333333333333333,0.00030343111752590497,Eliminated,5.0,0.10506533587793405,8,PERCENT,0.5,6.933333333333333,0.00030343111752590497,9,False
8,5,Gilles Marini,9.666666666666666,0.0009006318040618198,RunnerUp,10.0,0.13899586989732712,3,PERCENT,0.5,9.133333333333333,0.0009006318040618198,9,False
8,5,Lawrence Taylor,6.666666666666667,0.02694471671747672,Eliminated,7.0,0.12218281195421142,5,PERCENT,0.5,6.333333333333334,0.02694471671747672,9,False
8,5,Lil' Kim,8.666666666666666,0.003312535034455442,Eliminated,9.0,0.12712205884221053,4,PERCENT,0.5,8.133333333333333,0.003312535034455442,9,False
8,5,Melissa Rycroft,8.333333333333334,0.000889901416737041,Finalist,10.0,0.11993752046265542,6,PERCENT,0.5,8.666666666666668,0.000889901416737041,9,False
8,5,Shawn Johnson,8.666666666666666,0.3082076535178759,Winner,10.0,0.43201717732563094,2,PERCENT,0.5,8.333333333333334,0.3082076535178759,9,False
8,5,Steve-O,6.0,0.6517024072853922,Eliminated,6.0,0.7374166929984534,1,PERCENT,0.5,5.2666666666666675,0.6517024072853922,9,False
8,5,Ty Murray,7.0,0.0023033530289218937,Eliminated,10.0,0.10230335302749333,9,PERCENT,0.5,6.866666666666667,0.0023033530289218937,9,True
8,6,Chuck Wicks,7.666666666666667,0.04611079686840419,Eliminated,8.0,0.16976671084490436,4,PERCENT,0.5,7.277777777777779,0.04611079686840419,8,False
8,6,Gilles Marini,8.666666666666666,0.016629630105914495,RunnerUp,10.0,0.15641457634021905,6,PERCENT,0.5,9.055555555555555,0.016629630105914495,8,False
8,6,Lawrence Taylor,7.333333333333333,0.03274738118019738,Eliminated,7.0,0.15102695107076275,7,PERCENT,0.5,6.5,0.03274738118019738,8,False
8,6,Lil' Kim,9.333333333333334,0.08676250024394068,Eliminated,9.0,0.23730013465011485,2,PERCENT,0.5,8.333333333333334,0.08676250024394068,8,False
8,6,Melissa Rycroft,9.0,0.024736803225648193,Finalist,10.0,0.16989809354588753,3,PERCENT,0.5,8.722222222222223,0.024736803225648193,8,False
8,6,Shawn Johnson,8.666666666666666,0.7036702698609467,Winner,10.0,0.8434552160952513,1,PERCENT,0.5,8.38888888888889,0.7036702698609467,8,False
8,6,Steve-O,5.333333333333333,0.07501770583186186,Eliminated,6.0,0.16103921120681852,5,PERCENT,0.5,5.277777777777778,0.07501770583186186,8,False
8,6,Ty Murray,6.0,0.014324912683085611,Eliminated,10.0,0.11109910622991184,8,PERCENT,0.5,6.722222222222222,0.014324912683085611,8,True
8,7,Chuck Wicks,9.0,0.3269459714440759,Eliminated,8.0,0.4752976197932789,2,PERCENT,0.5,7.523809523809525,0.3269459714440759,7,False
8,7,Gilles Marini,9.0,0.08754765681209208,RunnerUp,10.0,0.2358993051612951,4,PERCENT,0.5,9.047619047619047,0.08754765681209208,7,False
8,7,Lawrence Taylor,7.0,0.03764239063084132,Eliminated,7.0,0.1530270060135548,7,PERCENT,0.5,6.571428571428571,0.03764239063084132,7,True
8,7,Lil' Kim,8.666666666666666,0.0620188715733877,Eliminated,9.0,0.20487601442817577,5,PERCENT,0.5,8.380952380952381,0.0620188715733877,7,False
8,7,Melissa Rycroft,9.666666666666666,0.01659003521967971,Finalist,10.0,0.17593069455771257,6,PERCENT,0.5,8.857142857142858,0.01659003521967971,7,False
8,7,Shawn Johnson,9.333333333333334,0.3273246466653163,Winner,10.0,0.48117080050893424,1,PERCENT,0.5,8.523809523809524,0.3273246466653163,7,False
