season,week_num,celebrity_name,week_avg_score,week_z_sum,judge_count,tech_rank,had_bottom_two_record,celebrity_industry,celebrity_age_during_season,final_status,eliminated_week,placement,ballroom_partner,industry_group,age_group,ind_Baseline,age_GenZ,age_Millennial,age_GenX,age_Boomer,score_delta,cum_avg_score,score_volatility,relative_rank,n_competitors,signal_strength,partner_alpha
16,3,D. L. Hughley,5.333333333333333,-3.37225,3,10.0,0,Comedian,50,Eliminated,5.0,9,Cheryl Burke,Baseline,GenX,1,0,0,1,0,0.0,4.888888888888888,0.7698003589195012,0.18181818181818182,11,0.5569510497714374,1.0769230766911242
16,4,D. L. Hughley,7.0,0.0,3,6.0,0,Comedian,50,Eliminated,5.0,9,Cheryl Burke,Baseline,GenX,1,0,0,1,0,1.666666666666667,5.416666666666666,1.228519132638666,0.45,10,0.4877780857411537,1.0769230766911242
16,5,D. L. Hughley,6.0,-4.0466999999999995,3,8.0,0,Comedian,50,Eliminated,5.0,9,Cheryl Burke,Baseline,GenX,1,0,0,1,0,-1.0,5.533333333333333,1.0954451150103326,0.16666666666666666,9,0.5797384912032801,1.0769230766911242
27,1,Danelle Umstead,6.0,-2.0233499999999998,3,9.0,0,Athlete,46,Eliminated,2.0,12,Artem Chigvintsev,Baseline,GenX,1,0,0,1,0,0.0,6.0,0.0,0.3076923076923077,13,0.3774877622322794,0.603448275789239
27,2,Danelle Umstead,6.166666666666667,-4.271516666666666,3,11.0,0,Athlete,46,Eliminated,2.0,12,Artem Chigvintsev,Baseline,GenX,1,0,0,1,0,0.16666666666666696,6.083333333333334,0.11785113019775781,0.16666666666666666,12,0.44306691366167916,0.603448275789239
18,1,Danica Mckellar,8.0,4.0466999999999995,3,3.0,0,Actor/Actress,39,Eliminated,8.0,6,Valentin Chmerkovskiy,Baseline,Millennial,1,0,1,0,0,0.0,8.0,0.0,0.75,12,0.4824767313646609,0.7812499998779296
18,2,Danica Mckellar,8.0,4.0466999999999995,3,4.0,0,Actor/Actress,39,Eliminated,8.0,6,Valentin Chmerkovskiy,Baseline,Millennial,1,0,1,0,0,0.0,8.0,0.0,0.6818181818181818,11,0.4367050005272007,0.7812499998779296
18,3,Danica Mckellar,9.0,0.0,4,2.0,0,Actor/Actress,39,Eliminated,8.0,6,Valentin Chmerkovskiy,Baseline,Millennial,1,0,1,0,0,1.0,8.333333333333334,0.5773502691896255,0.7222222222222222,9,0.32309124605207246,0.7812499998779296
18,4,Danica Mckellar,8.0,0.0,4,6.0,0,Actor/Actress,39,Eliminated,8.0,6,Valentin Chmerkovskiy,Baseline,Millennial,1,0,1,0,0,-1.0,8.25,0.49999999999999983,0.3888888888888889,9,0.33191624498489414,0.7812499998779296
18,5,Danica Mckellar,9.75,16.186799999999998,4,2.0,0,Actor/Actress,39,Eliminated,8.0,6,Valentin Chmerkovskiy,Baseline,Millennial,1,0,1,0,0,1.75,8.55,0.7984359711335653,0.8888888888888888,9,0.3823756526858896,0.7812499998779296
18,6,Danica Mckellar,9.0,0.0,4,3.0,0,Actor/Actress,39,Eliminated,8.0,6,Valentin Chmerkovskiy,Baseline,Millennial,1,0,1,0,0,-0.75,8.625,0.737394060187631,0.6875,8,0.31709701677202323,0.7812499998779296
18,7,Danica Mckellar,9.0,0.0,4,4.0,0,Actor/Actress,39,Eliminated,8.0,6,Valentin Chmerkovskiy,Baseline,Millennial,1,0,1,0,0,0.0,8.678571428571429,0.6879057244377934,0.5714285714285714,7,0.2135697698452491,0.7812499998779296
18,8,Danica Mckellar,9.5,0.0,4,3.0,0,Actor/Actress,39,Eliminated,8.0,6,Valentin Chmerkovskiy,Baseline,Millennial,1,0,1,0,0,0.5,8.78125,0.6999681115185583,0.6666666666666666,6,0.21755828225034984,0.7812499998779296
31,1,Daniel Durant,6.75,2.0233499999999998,4,6.0,0,Actor/Actress,32,Eliminated,9.0,5,Britt Stewart,Baseline,Millennial,1,0,1,0,0,0.0,6.75,0.0,0.6875,16,0.4962325678954129,0.4761904761451247
31,2,Daniel Durant,7.25,1.07912,4,5.0,0,Actor/Actress,32,Eliminated,9.0,5,Britt Stewart,Baseline,Millennial,1,0,1,0,0,0.5,7.0,0.3535533905932738,0.7333333333333333,15,0.3666293746095938,0.4761904761451247
31,3,Daniel Durant,7.75,3.2373600000000002,4,5.0,0,Actor/Actress,32,Eliminated,9.0,5,Britt Stewart,Baseline,Millennial,1,0,1,0,0,0.5,7.25,0.5,0.7142857142857143,14,0.37876251151361706,0.4761904761451247
31,4,Daniel Durant,7.25,-2.0233499999999998,4,9.0,0,Actor/Actress,32,Eliminated,9.0,5,Britt Stewart,Baseline,Millennial,1,0,1,0,0,-0.5,7.25,0.408248290463863,0.34615384615384615,13,0.3953571721926616,0.4761904761451247
31,5,Daniel Durant,8.375,-4.31648,4,11.0,0,Actor/Actress,32,Eliminated,9.0,5,Britt Stewart,Baseline,Millennial,1,0,1,0,0,1.125,7.475,0.6149186938124422,0.16666666666666666,12,0.37602750171537164,0.4761904761451247
31,6,Daniel Durant,8.5,-2.6978,4,5.0,0,Actor/Actress,32,Eliminated,9.0,5,Britt Stewart,Baseline,Millennial,1,0,1,0,0,0.125,7.645833333333333,0.6910891162988076,0.45,10,0.35084095845467406,0.4761904761451247
31,7,Daniel Durant,9.125,0.67445,4,4.0,0,Actor/Actress,32,Eliminated,9.0,5,Britt Stewart,Baseline,Millennial,1,0,1,0,0,0.625,7.857142857142857,0.842950458918243,0.6111111111111112,9,0.2653023984663571,0.4761904761451247
31,8,Daniel Durant,9.75,-0.5995111111111111,4,5.0,0,Actor/Actress,32,Eliminated,9.0,5,Britt Stewart,Baseline,Millennial,1,0,1,0,0,0.625,8.09375,1.028065972035425,0.4375,8,0.5876811811507717,0.4761904761451247
31,9,Daniel Durant,8.625,-1.7985333333333333,4,5.0,0,Actor/Actress,32,Eliminated,9.0,5,Britt Stewart,Baseline,Millennial,1,0,1,0,0,-1.125,8.152777777777779,0.9778359752251115,0.3333333333333333,6,0.32944843197985524,0.4761904761451247
34,1,Danielle Fishel,6.0,0.0,2,6.0,0,Actor/Actress,44,Eliminated,8.0,8,Pasha Pashkov,Baseline,GenX,1,0,0,1,0,0.0,6.0,0.0,0.5714285714285714,14,0.4627624262862272,0.461538461495858
34,2,Danielle Fishel,6.333333333333333,-2.6978,3,10.0,0,Actor/Actress,44,Eliminated,8.0,8,Pasha Pashkov,Baseline,GenX,1,0,0,1,0,0.33333333333333304,6.166666666666666,0.23570226039551595,0.35714285714285715,14,0.3416136418926476,0.461538461495858
34,3,Danielle Fishel,7.0,0.0,3,8.0,0,Actor/Actress,44,Eliminated,8.0,8,Pasha Pashkov,Baseline,GenX,1,0,0,1,0,0.666666666666667,6.444444444444444,0.509175077217316,0.375,12,0.31108428718662545,0.461538461495858
34,4,Danielle Fishel,7.0,-4.0466999999999995,3,9.0,0,Actor/Actress,44,Eliminated,8.0,8,Pasha Pashkov,Baseline,GenX,1,0,0,1,0,0.0,6.583333333333333,0.5000000000000004,0.22727272727272727,11,0.29030495428456765,0.461538461495858
34,5,Danielle Fishel,7.25,-2.0233499999999998,4,8.0,0,Actor/Actress,44,Eliminated,8.0,8,Pasha Pashkov,Baseline,GenX,1,0,0,1,0,0.25,6.716666666666667,0.5257270098529171,0.25,10,0.4041638843974973,0.461538461495858
34,6,Danielle Fishel,9.0,0.0,4,3.0,0,Actor/Actress,44,Eliminated,8.0,8,Pasha Pashkov,Baseline,GenX,1,0,0,1,0,1.75,7.097222222222221,1.04405282256038,0.7,10,0.460625841237017,0.461538461495858
34,7,Danielle Fishel,8.75,-1.7265920000000001,4,6.0,0,Actor/Actress,44,Eliminated,8.0,8,Pasha Pashkov,Baseline,GenX,1,0,0,1,0,-0.25,7.333333333333333,1.1395661942647788,0.4444444444444444,9,0.5260998838984093,0.461538461495858
34,8,Danielle Fishel,9.25,-1.3489,4,7.0,0,Actor/Actress,44,Eliminated,8.0,8,Pasha Pashkov,Baseline,GenX,1,0,0,1,0,0.5,7.572916666666666,1.2539125276446228,0.25,8,0.1868674562694525,0.461538461495858
33,1,Danny Amendola,6.666666666666667,2.6978,3,5.0,0,Athlete,39,Active,,5,Witney Carson,Baseline,Millennial,1,0,1,0,0,0.0,6.666666666666667,0.0,0.6923076923076923,13,0.3459611525374582,0.9027777776147763
33,2,Danny Amendola,7.0,0.0,3,5.0,0,Athlete,39,Active,,5,Witney Carson,Baseline,Millennial,1,0,1,0,0,0.33333333333333304,6.833333333333334,0.2357022603955153,0.6153846153846154,13,0.40777614797778233,0.9027777776147763
33,3,Danny Amendola,7.5,0.0,4,6.0,0,Athlete,39,Active,,5,Witney Carson,Baseline,Millennial,1,0,1,0,0,0.5,7.055555555555556,0.41943524640392993,0.5454545454545454,11,0.48023983477103066,0.9027777776147763
33,4,Danny Amendola,9.0,21.5824,4,1.0,0,Athlete,39,Active,,5,Witney Carson,Baseline,Millennial,1,0,1,0,0,1.5,7.541666666666667,1.0307764064044147,0.9444444444444444,9,0.24113156160144034,0.9027777776147763
33,5,Danny Amendola,8.5,0.0,3,4.0,0,Athlete,39,Active,,5,Witney Carson,Baseline,Millennial,1,0,1,0,0,-0.5,7.733333333333334,0.9902300518341962,0.5625,8,0.16727006482522272,0.9027777776147763
33,6,Danny Amendola,9.333333333333334,-1.3489,3,5.0,0,Athlete,39,Active,,5,Witney Carson,Baseline,Millennial,1,0,1,0,0,0.8333333333333339,8.0,1.1005049346146116,0.35714285714285715,7,0.4330874815477384,0.9027777776147763
33,7,Danny Amendola,8.5,-1.1562,3,5.0,0,Athlete,39,Active,,5,Witney Carson,Baseline,Millennial,1,0,1,0,0,-0.8333333333333339,8.071428571428571,1.0222394753547452,0.3333333333333333,6,0.3011205324272617,0.9027777776147763
33,8,Danny Amendola,9.0,0.0,3,1.0,0,Athlete,39,Active,,5,Witney Carson,Baseline,Millennial,1,0,1,0,0,0.5,8.1875,1.0017346066809423,1.0,2,0.052155606136620986,0.9027777776147763
33,9,Danny Amendola,9.333333333333334,-1.798533333333333,3,2.0,0,Athlete,39,Active,,5,Witney Carson,Baseline,Millennial,1,0,1,0,0,0.3333333333333339,8.314814814814817,1.0118892000048323,0.5,2,0.1564668184098627,0.9027777776147763
8,1,David Alan Grier,6.333333333333333,0.8992666666666665,3,6.0,0,Actor/Actress,52,Eliminated,5.0,9,Kym Johnson,Baseline,GenX,1,0,0,1,0,0.0,6.333333333333333,0.0,0.6153846153846154,13,0.5052533901080313,0.8620689653686088
8,2,David Alan Grier,5.666666666666667,-2.6978,3,11.0,0,Actor/Actress,52,Eliminated,5.0,9,Kym Johnson,Baseline,GenX,1,0,0,1,0,-0.6666666666666661,6.0,0.47140452079103123,0.19230769230769232,13,0.5569947257167678,0.8620689653686088
8,3,David Alan Grier,8.0,0.0,3,5.0,0,Actor/Actress,52,Eliminated,5.0,9,Kym Johnson,Baseline,GenX,1,0,0,1,0,2.333333333333333,6.666666666666667,1.201850425154663,0.6666666666666666,12,0.8197399719654512,0.8620689653686088
8,4,David Alan Grier,7.333333333333333,-0.67445,3,6.0,0,Actor/Actress,52,Eliminated,5.0,9,Kym Johnson,Baseline,GenX,1,0,0,1,0,-0.666666666666667,6.833333333333333,1.0363754503432014,0.5,11,0.8727302162833207,0.8620689653686088
8,5,David Alan Grier,7.333333333333333,-1.3489,3,6.0,0,Actor/Actress,52,Eliminated,5.0,9,Kym Johnson,Baseline,GenX,1,0,0,1,0,0.0,6.933333333333333,0.9249624617007736,0.4444444444444444,9,0.5110184890411691,0.8620689653686088
13,1,David Arquette,6.0,0.0,3,6.0,0,Actor/Actress,40,Eliminated,7.0,6,Kym Johnson,Baseline,Millennial,1,0,1,0,0,0.0,6.0,0.0,0.5833333333333334,12,0.4001000815088156,0.8653846152348372
13,2,David Arquette,6.0,-4.0466999999999995,3,9.0,0,Actor/Actress,40,Eliminated,7.0,6,Kym Johnson,Baseline,Millennial,1,0,1,0,0,0.0,6.0,0.0,0.22727272727272727,11,0.2882533034576482,0.8653846152348372
13,3,David Arquette,8.0,0.0,3,4.0,0,Actor/Actress,40,Eliminated,7.0,6,Kym Johnson,Baseline,Millennial,1,0,1,0,0,2.0,6.666666666666667,1.1547005383792515,0.55,10,0.38749895520066063,0.8653846152348372
13,4,David Arquette,7.666666666666667,-1.3489,3,5.0,0,Actor/Actress,40,Eliminated,7.0,6,Kym Johnson,Baseline,Millennial,1,0,1,0,0,-0.33333333333333304,6.916666666666667,1.0671873729054746,0.5555555555555556,9,0.42867833173589376,0.8653846152348372
13,5,David Arquette,8.333333333333334,1.3489,3,2.0,0,Actor/Actress,40,Eliminated,7.0,6,Kym Johnson,Baseline,Millennial,1,0,1,0,0,0.666666666666667,7.2,1.1205157542647741,0.8125,8,0.4097263080640605,0.8653846152348372
13,6,David Arquette,7.666666666666667,-0.67445,3,4.0,0,Actor/Actress,40,Eliminated,7.0,6,Kym Johnson,Baseline,Millennial,1,0,1,0,0,-0.666666666666667,7.277777777777778,1.0201670161011582,0.5714285714285714,7,0.5883145326532028,0.8653846152348372
13,7,David Arquette,7.833333333333333,-0.7707999999999999,3,5.0,0,Actor/Actress,40,Eliminated,7.0,6,Kym Johnson,Baseline,Millennial,1,0,1,0,0,0.16666666666666607,7.357142857142857,0.9546599716001826,0.3333333333333333,6,0.23518265407988617,0.8653846152348372
11,1,David Hasselhoff,5.0,-2.0233499999999998,3,10.0,0,Actor/Actress,58,Eliminated,1.0,12,Kym Johnson,Baseline,GenX,1,0,0,1,0,0.0,5.0,0.0,0.16666666666666666,12,0.49711840367327736,0.8974358972748192
24,1,David Ross,7.0,2.6978,4,3.0,0,Athlete,40,RunnerUp,9.0,2,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,0.0,7.0,0.0,0.75,12,0.5077415287029913,1.1111111108641976
24,2,David Ross,6.75,-0.67445,4,8.0,0,Athlete,40,RunnerUp,9.0,2,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,-0.25,6.875,0.1767766952966369,0.4166666666666667,12,0.3694657571555838,1.1111111108641976
24,3,David Ross,7.75,2.0233499999999998,4,5.0,0,Athlete,40,RunnerUp,9.0,2,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,1.0,7.166666666666667,0.520416499866533,0.6363636363636364,11,0.44606142611441296,1.1111111108641976
24,4,David Ross,7.75,-1.07912,4,7.0,0,Athlete,40,RunnerUp,9.0,2,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,0.0,7.3125,0.5153882032022075,0.4,10,0.36209665770517047,1.1111111108641976
24,5,David Ross,7.25,-4.0466999999999995,4,9.0,0,Athlete,40,RunnerUp,9.0,2,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,-0.5,7.3,0.4472135954999578,0.1111111111111111,9,0.37835288634956515,1.1111111108641976
24,6,David Ross,7.75,-3.5970666666666666,4,7.0,0,Athlete,40,RunnerUp,9.0,2,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,0.5,7.375,0.4401704215414751,0.25,8,0.2673542650595688,1.1111111108641976
24,7,David Ross,8.0,-3.597066666666666,4,6.0,0,Athlete,40,RunnerUp,9.0,2,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,0.25,7.464285714285714,0.4661136178679021,0.2857142857142857,7,0.4490923486826755,1.1111111108641976
24,8,David Ross,8.125,-3.147433333333333,4,4.0,0,Athlete,40,RunnerUp,9.0,2,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,0.125,7.546875,0.49070603288963716,0.4,5,0.4618422361657111,1.1111111108641976
24,9,David Ross,8.75,-4.0466999999999995,4,4.0,0,Athlete,40,RunnerUp,9.0,2,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,0.625,7.680555555555555,0.6095307849303248,0.25,4,0.2319678850472748,1.1111111108641976
25,1,Debbie Gibson,5.666666666666667,-1.3489,3,10.0,0,Singer/Rapper,47,Eliminated,2.0,12,Alan Bersten,Baseline,GenX,1,0,0,1,0,0.0,5.666666666666667,0.0,0.3076923076923077,13,0.3689849053575016,0.9999999998
25,2,Debbie Gibson,6.833333333333333,-0.67445,3,7.0,0,Singer/Rapper,47,Eliminated,2.0,12,Alan Bersten,Baseline,GenX,1,0,0,1,0,1.166666666666666,6.25,0.8249579113843051,0.5,13,0.32635345291716955,0.9999999998
9,1,Debi Mazar,7.333333333333333,-1.1902065824884636,3,10.0,0,Actor/Actress,45,Eliminated,3.0,12,Maksim Chmerkoskiy,Baseline,GenX,1,0,0,1,0,0.0,7.333333333333333,0.0,0.40625,16,0.7859138369788743,0.7499999998875
9,2,Debi Mazar,7.0,0.0,3,4.0,0,Actor/Actress,45,Eliminated,3.0,12,Maksim Chmerkoskiy,Baseline,GenX,1,0,0,1,0,-0.33333333333333304,7.166666666666666,0.2357022603955153,0.7142857142857143,14,0.4556015122439362,0.7499999998875
9,3,Debi Mazar,5.666666666666667,-1.3489,3,10.0,0,Actor/Actress,45,Eliminated,3.0,12,Maksim Chmerkoskiy,Baseline,GenX,1,0,0,1,0,-1.333333333333333,6.666666666666667,0.8819171036881962,0.2692307692307692,13,0.5708475093633384,0.7499999998875
27,1,Demarcus Ware,7.666666666666667,4.72115,3,1.0,0,Athlete,36,Eliminated,7.0,7,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,0.0,7.666666666666667,0.0,0.9615384615384616,13,0.3774877622322794,1.206896551432818
27,2,Demarcus Ware,7.833333333333333,0.22481666666666664,3,6.0,0,Athlete,36,Eliminated,7.0,7,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,0.16666666666666607,7.75,0.1178511301977575,0.5833333333333334,12,0.44306691366167916,1.206896551432818
27,3,Demarcus Ware,8.666666666666666,1.3489,3,5.0,0,Athlete,36,Eliminated,7.0,7,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,0.833333333333333,8.055555555555555,0.5357583756107194,0.5909090909090909,11,0.50360920609646,1.206896551432818
27,4,Demarcus Ware,7.333333333333333,-1.5415999999999999,3,7.0,0,Athlete,36,Eliminated,7.0,7,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,-1.333333333333333,7.875,0.5672382737961703,0.4,10,0.5768115562129592,1.206896551432818
27,5,Demarcus Ware,8.666666666666666,2.6978,3,4.0,0,Athlete,36,Eliminated,7.0,7,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,1.333333333333333,8.033333333333333,0.6055300708194981,0.6666666666666666,9,0.5665549008476075,1.206896551432818
27,6,Demarcus Ware,8.666666666666666,-0.53956,3,5.0,0,Athlete,36,Eliminated,7.0,7,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,0.0,8.138888888888888,0.6001543011469507,0.5555555555555556,9,0.5813004297982594,1.206896551432818
27,7,Demarcus Ware,8.833333333333334,-1.3489,3,6.0,0,Athlete,36,Eliminated,7.0,7,Lindsay Arnold,Baseline,Millennial,1,0,1,0,0,0.16666666666666785,8.238095238095237,0.6074928962939556,0.3125,8,0.27297298151778654,1.206896551432818
8,1,Denise Richards,6.0,0.0,3,7.0,0,Actor/Actress,38,Eliminated,3.0,12,Maksim Chmerkoskiy,Baseline,Millennial,1,0,1,0,0,0.0,6.0,0.0,0.5,13,0.5052533901080313,0.8928571426977041
8,2,Denise Richards,7.0,0.0,3,5.0,0,Actor/Actress,38,Eliminated,3.0,12,Maksim Chmerkoskiy,Baseline,Millennial,1,0,1,0,0,1.0,6.5,0.7071067811865476,0.6923076923076923,13,0.5569947257167678,0.8928571426977041
8,3,Denise Richards,5.333333333333333,-3.3203692307692307,3,10.0,0,Actor/Actress,38,Eliminated,3.0,12,Maksim Chmerkoskiy,Baseline,Millennial,1,0,1,0,0,-1.666666666666667,6.111111111111111,0.8388704928078611,0.25,12,0.8197399719654512,0.8928571426977041
25,1,Derek Fisher,6.0,0.0,3,7.0,0,Athlete,43,Eliminated,4.0,11,Sharna Burgess,Baseline,GenX,1,0,0,1,0,0.0,6.0,0.0,0.46153846153846156,13,0.3689849053575016,0.8490566036294054
25,2,Derek Fisher,6.333333333333333,-2.6978,3,11.0,0,Athlete,43,Eliminated,4.0,11,Sharna Burgess,Baseline,GenX,1,0,0,1,0,0.33333333333333304,6.166666666666666,0.23570226039551595,0.19230769230769232,13,0.32635345291716955,0.8490566036294054
25,3,Derek Fisher,7.0,0.0,3,6.0,0,Athlete,43,Eliminated,4.0,11,Sharna Burgess,Baseline,GenX,1,0,0,1,0,0.666666666666667,6.444444444444444,0.509175077217316,0.36363636363636365,11,0.32865933280605497,0.8490566036294054
25,4,Derek Fisher,7.666666666666667,-1.0,3,10.0,0,Athlete,43,Eliminated,4.0,11,Sharna Burgess,Baseline,GenX,1,0,0,1,0,0.666666666666667,6.75,0.7391185942027823,0.18181818181818182,11,0.28962268552870457,0.8490566036294054
18,1,Diana Nyad,6.0,-4.0466999999999995,3,11.0,0,Athlete,64,Eliminated,2.0,12,Henry Byalikov,Baseline,Boomer,1,0,0,0,1,0.0,6.0,0.0,0.16666666666666666,12,0.4824767313646609,0.9999999998
14,1,Donald Driver,7.0,0.0,3,8.0,0,Athlete,37,Winner,9.0,1,Peta Murgatroyd,Baseline,Millennial,1,0,1,0,0,0.0,7.0,0.0,0.375,12,0.31763966986668124,0.41666666663194446
14,2,Donald Driver,8.0,4.0466999999999995,3,5.0,0,Athlete,37,Winner,9.0,1,Peta Murgatroyd,Baseline,Millennial,1,0,1,0,0,1.0,7.5,0.7071067811865476,0.6666666666666666,12,0.42874242358520726,0.41666666663194446
14,3,Donald Driver,8.666666666666666,2.6978,3,4.0,0,Athlete,37,Winner,9.0,1,Peta Murgatroyd,Baseline,Millennial,1,0,1,0,0,0.6666666666666661,7.888888888888888,0.838870492807861,0.7272727272727273,11,0.26687070216692765,0.41666666663194446
14,4,Donald Driver,9.0,4.0466999999999995,3,1.0,0,Athlete,37,Winner,9.0,1,Peta Murgatroyd,Baseline,Millennial,1,0,1,0,0,0.3333333333333339,8.166666666666666,0.881917103688197,1.0,10,0.34805157127333136,0.41666666663194446
14,5,Donald Driver,9.0,2.0233499999999998,3,3.0,0,Athlete,37,Winner,9.0,1,Peta Murgatroyd,Baseline,Millennial,1,0,1,0,0,0.0,8.333333333333332,0.8498365855987978,0.7222222222222222,9,0.5290360116779419,0.41666666663194446
14,6,Donald Driver,11.3333,1.1162761816094076,3,4.0,0,Athlete,37,Winner,9.0,1,Peta Murgatroyd,Baseline,Millennial,1,0,1,0,0,2.3332999999999995,8.833327777777777,1.441438324948255,0.625,8,0.7511618976913882,0.41666666663194446
14,7,Donald Driver,8.833333333333334,-1.3489,3,3.0,0,Athlete,37,Winner,9.0,1,Peta Murgatroyd,Baseline,Millennial,1,0,1,0,0,-2.4999666666666656,8.833328571428572,1.3158471430460434,0.6428571428571429,7,0.22476239603259227,0.41666666663194446
14,8,Donald Driver,9.166666666666666,-0.67445,3,3.0,0,Athlete,37,Winner,9.0,1,Peta Murgatroyd,Baseline,Millennial,1,0,1,0,0,0.33333333333333215,8.874995833333333,1.2239250223997997,0.5833333333333334,6,0.15990606043517003,0.41666666663194446
14,9,Donald Driver,9.5,0.0,3,3.0,0,Athlete,37,Winner,9.0,1,Peta Murgatroyd,Baseline,Millennial,1,0,1,0,0,0.3333333333333339,8.94444074074074,1.1636781167413595,0.5,4,0.09522267327127348,0.41666666663194446
9,1,Donny Osmond,9.999966666666666,2.6184830470039064,3,5.0,0,Singer/Rapper,51,Winner,9.0,1,Kym Johnson,Baseline,GenX,1,0,0,1,0,0.0,9.999966666666666,0.0,0.75,16,0.7859138369788743,0.7894736840858726
9,2,Donny Osmond,8.333333333333334,5.3956,3,3.0,0,Singer/Rapper,51,Winner,9.0,1,Kym Johnson,Baseline,GenX,1,0,0,1,0,-1.6666333333333316,9.16665,1.1784877317515392,0.8571428571428571,14,0.4556015122439362,0.7894736840858726
9,3,Donny Osmond,7.0,4.0466999999999995,3,4.0,0,Singer/Rapper,51,Winner,9.0,1,Kym Johnson,Baseline,GenX,1,0,0,1,0,-1.333333333333334,8.444433333333334,1.5030660024688798,0.7307692307692307,13,0.5708475093633384,0.7894736840858726
9,4,Donny Osmond,8.0,0.0,3,4.0,0,Singer/Rapper,51,Winner,9.0,1,Kym Johnson,Baseline,GenX,1,0,0,1,0,1.0,8.333325,1.2472042811008537,0.6818181818181818,11,0.6760139186794596,0.7894736840858726
9,5,Donny Osmond,9.666666666666666,4.496333333333332,3,1.0,0,Singer/Rapper,51,Winner,9.0,1,Kym Johnson,Baseline,GenX,1,0,0,1,0,1.666666666666666,8.599993333333334,1.2337742456021326,1.0,10,0.3666588158943709,0.7894736840858726
9,6,Donny Osmond,10.3333,0.47603194451797287,3,5.0,0,Singer/Rapper,51,Winner,9.0,1,Kym Johnson,Baseline,GenX,1,0,0,1,0,0.6666333333333334,8.888877777777777,1.3109097774983371,0.5555555555555556,9,0.7538076457857609,0.7894736840858726
9,7,Donny Osmond,8.666666666666666,0.67445,3,3.0,0,Singer/Rapper,51,Winner,9.0,1,Kym Johnson,Baseline,GenX,1,0,0,1,0,-1.6666333333333334,8.857133333333334,1.1996350857193567,0.6428571428571429,7,0.3024082953907326,0.7894736840858726
9,8,Donny Osmond,8.333333333333334,-1.3489,3,4.0,0,Singer/Rapper,51,Winner,9.0,1,Kym Johnson,Baseline,GenX,1,0,0,1,0,-0.33333333333333215,8.791658333333332,1.1259799965448085,0.3,5,0.2789227982655418,0.7894736840858726
9,9,Donny Osmond,8.222199999999999,-4.945382201779836,3,4.0,0,Singer/Rapper,51,Winner,9.0,1,Kym Johnson,Baseline,GenX,1,0,0,1,0,-0.11113333333333486,8.728385185185184,1.0702259130813756,0.25,4,0.26933129001834333,0.7894736840858726
16,1,Dorothy Hamill,7.0,4.0466999999999995,3,2.0,0,Athlete,56,Withdrew,,12,Tristan Macmanus,Baseline,GenX,1,0,0,1,0,0.0,7.0,0.0,0.8333333333333334,12,0.43333212536664834,0.5769230768565089
16,2,Dorothy Hamill,5.0,-3.0350249999999996,3,12.0,0,Athlete,56,Withdrew,,12,Tristan Macmanus,Baseline,GenX,1,0,0,1,0,-2.0,6.0,1.4142135623730951,0.08333333333333333,12,0.5423210352279798,0.5769230768565089
22,1,Doug Flutie,5.0,-8.093399999999999,3,11.0,0,Athlete,53,Eliminated,6.0,9,Karina Smirnoff,Baseline,GenX,1,0,0,1,0,0.0,5.0,0.0,0.16666666666666666,12,0.4877442861994343,0.758928571313377
22,2,Doug Flutie,6.666666666666667,-1.3489,3,5.0,0,Athlete,53,Eliminated,6.0,9,Karina Smirnoff,Baseline,GenX,1,0,0,1,0,1.666666666666667,5.833333333333334,1.178511301977579,0.5416666666666666,12,0.4636580673185359,0.758928571313377
22,3,Doug Flutie,6.666666666666667,-1.3489,3,8.0,0,Athlete,53,Eliminated,6.0,9,Karina Smirnoff,Baseline,GenX,1,0,0,1,0,0.0,6.111111111111112,0.9622504486493761,0.2727272727272727,11,0.30492889283715907,0.758928571313377
22,4,Doug Flutie,6.0,-5.3956,4,10.0,0,Athlete,53,Eliminated,6.0,9,Karina Smirnoff,Baseline,GenX,1,0,0,1,0,-0.666666666666667,6.083333333333334,0.7876359377087679,0.1,10,0.4648875844007378,0.758928571313377
22,5,Doug Flutie,7.0,-5.3956,4,7.0,0,Athlete,53,Eliminated,6.0,9,Karina Smirnoff,Baseline,GenX,1,0,0,1,0,1.0,6.2666666666666675,0.7958224257542211,0.2777777777777778,9,0.3911670460246567,0.758928571313377
22,6,Doug Flutie,7.0,-4.0466999999999995,3,9.0,0,Athlete,53,Eliminated,6.0,9,Karina Smirnoff,Baseline,GenX,1,0,0,1,0,0.0,6.388888888888889,0.7722022379508465,0.1111111111111111,9,0.35966785659869965,0.758928571313377
